Category,SubCategory,ManufacturerPartNo,Manufacturer,ItemName,Description,Stock,Price,Packaging,Series,DatasheetUrl,ImageUrls,AdditionalFields
Optoelectronics,Diodes,LTST-C191KGKT,Lite-On Inc.,LEDs,Green-yellow 567.5~576.5nm 0603 Light Emitting Diodes (LED) ROHS,74,5.601,Tape & Reel (TR),-,https://optoelectronics.liteon.com/upload/download/DS22-2000-228/LTST-C191KGKT.PDF,https://assets.lcsc.com/images/lcsc/900x900/20230102_Lite-On-LTST-C191KGKT_C125098_front.jpg,"[{MountingType,Surface Mount},{Package/Case,LED 0603 }]"
Optoelectronics,Diodes,WS2812B-Mini,Worldsemi,LEDs,"SMD,3.5x3.5mm New Arrivals ROHS",79,0,Tape & Reel (TR),-,http://www.world-semi.com/DownLoadProFile/202,http://www.world-semi.com/upload/productimg/201812011241570.jpg,"[{MountingType,Surface Mount},{Package/Case,SMD}]"
Discrete Semiconductors,Diodes,SS14,onsemi,Schottky Diodes,DIODE SCHOTTKY 40V 1A SMA,48,117.621,Tape & Reel (TR),-,https://www.onsemi.com/pdf/datasheet/ss19-d.pdf,https://media.digikey.com/Photos/Fairchild%20Semi%20Photos/S1J.jpg,"[{MountingType,Surface Mount},{Package/Case,DO-214AC (SMA)}]"
Discrete Semiconductors,Diodes,DFLS1100-7,Diodes Incorporated,Rectifier Diodes,Diode 100 V 1A Surface Mount PowerDI™ 123,3,114.8205,Tape & Reel (TR),-,https://www.diodes.com/assets/Datasheets/ds30497.pdf,https://media.digikey.com/Renders/Diodes%20Renders/POWERDI%20123.jpg,"[{MountingType,Surface Mount},{Package/Case,POWERDI123}]"
Discrete Semiconductors,Transistors,PBSS8110TVL,Nexperia USA Inc.,BJTs,PBSS8110T/SOT23/TO-236AB,3,137.2245,Tape & Reel (TR),-,https://assets.nexperia.com/documents/data-sheet/PBSS8110T.pdf,https://assets.nexperia.com/documents/outline-3d/sot23_3d.png,"[{MountingType,Surface Mount},{Package/Case,TO-236AB}]"
Discrete Semiconductors,Diodes,"BAL74,215",Nexperia USA Inc.,Rectifier Diodes,DIODE GEN PURP 50V 215MA,19,64.4115,Tape & Reel (TR),-,https://assets.nexperia.com/documents/data-sheet/BAL74.pdf,https://assets.nexperia.com/documents/outline-3d/sot23_3d.png,"[{MountingType,Surface Mount},{Package/Case,TO236AB}]"
Discrete Semiconductors,Diodes,S1A-13-F,Diodes Incorporated,Rectifier Diodes,DIODE GEN PURP 50V 1A SMA,3,72.813,Tape & Reel (TR),-,https://www.diodes.com/assets/Datasheets/ds16003.pdf,https://media.digikey.com/Renders/Diodes%20Renders/DO-214AA_SMB.jpg,"[{MountingType,Surface Mount},{Package/Case,SMA}]"
Discrete Semiconductors,Diodes,"PMEG3010ER,115",Nexperia USA Inc.,Rectifier Diodes,DIODE SCHOTTKY 30V 1A CFP3,39,117.621,Tape & Reel (TR),-,https://assets.nexperia.com/documents/data-sheet/PMEG3010ER.pdf,https://media.digikey.com/Renders/Nexperia/1727;SOD123W;;2.jpg,"[{MountingType,Surface Mount},{Package/Case,SOD-123W}]"
Discrete Semiconductors,Diodes,MBRM140T1G,onsemi,Schottky Diodes,DIODE SCHOTTKY 40V 1A,5,140.025,Tape & Reel (TR),-,https://www.onsemi.com/pdf/datasheet/mbrm140-d.pdf,https://media.digikey.com/photos/On%20Semi%20Photos/POWERMITE.jpg,"[{MountingType,Surface Mount},{Package/Case,DO-216AA}]"
Discrete Semiconductors,Diodes,MBR120VLSFT1G,onsemi,Schottky Diodes,DIODE SCHOTTKY 20V 1A,13,123.222,Tape & Reel (TR),-,https://www.onsemi.com/pdf/datasheet/mbr120vlsft1-d.pdf,https://media.digikey.com/Renders/On%20Semi%20Renders/SOD-123_498.jpg,"[{MountingType,Surface Mount},{Package/Case,SOD123FL}]"
Discrete Semiconductors,Diodes,SS34-E3/57T,"Vishay Intertechnology, Inc.",Rectifier Diodes,DIODE SCHOTTKY 40V 3A DO214AB,5,170.8305,Tape & Reel (TR),-,https://www.vishay.com/docs/88751/ss32.pdf,https://www.vishay.com/images/product-images/pt-large/88751-pt-large.jpg,"[{MountingType,Surface Mount},{Package/Case,DO-214AB (SMC)}]"
Circuit Protections,Diodes,SP3014-02UTG,Littelfuse Inc.,TVS Diodes,TVS DIODE 5VWM 6.8VC 6UDFN,1,0,Tape & Reel (TR),-,https://www.littelfuse.com/~/media/electronics/datasheets/tvs_diode_arrays/littelfuse_tvs_diode_array_sp3014_datasheet.pdf.pdf,https://media.digikey.com/Renders/Littelfuse%20Renders/AEC-Q101%206-UFDFN.jpg,"[{MountingType,Surface Mount},{Package/Case,6-µDFN (1.6x1)}]"
Discrete Semiconductors,Diodes,MMSZ5231BT1G,onsemi,Zener Diodes,DIODE ZENER 5.1V 500MW SOD123,6,67.212,Tape & Reel (TR),-,https://www.onsemi.com/pdf/datasheet/mmsz5221bt1-d.pdf,https://media.digikey.com/Renders/On%20Semi%20Renders/SOD-123_425.jpg,"[{MountingType,Surface Mount},{Package/Case,SOD-123}]"
Circuit Protections,Diodes,ESD9B3.3ST5G,onsemi,TVS Diodes,TVS DIODE 3.3VWM 11.5VC SOD923,16,72.813,Tape & Reel (TR),-,https://www.onsemi.cn/pdf/datasheet/esd9b-d.pdf,https://media.digikey.com/Renders/On%20Semi%20Renders/SOD-923_514AB.jpg,"[{MountingType,Surface Mount},{Package/Case,SOD-923}]"
Discrete Semiconductors,Diodes,BZD27C5V1P_R1_00001,"Vishay Intertechnology, Inc.",Zener Diodes,5.1V 5uA @ 1V 800mW SOD-123FL Zener Diodes ROHS,6,20.89173,Tape & Reel (TR),-,https://www.vishay.com/docs/85153/bzd27series.pdf,https://assets.lcsc.com/images/lcsc/900x900/20190216_PANJIT-International-BZD27C5V1P-R1-00001_C313479_front.jpg,"[{MountingType,Surface Mount},{Package/Case,SOD-123FL}]"
Discrete Semiconductors,Diodes,MBR120ESFT1G,onsemi,Schottky Diodes,20V 1A 530mV @ 1A Schottky Barrier Diodes (SBD) ROHS,5,37.946775,Tape & Reel (TR),-,https://www.onsemi.com/pdf/datasheet/mbr120esft1-d.pdf,https://assets.lcsc.com/images/lcsc/900x900/20181106_onsemi-MBR120ESFT1G_C236132_front.jpg,"[{MountingType,Surface Mount},{Package/Case,SOD-123FL}]"
Discrete Semiconductors,Diodes,MM3Z3V3CW,FMS(Formosa Microsemi),Zener Diodes,SOD-323 Zener Diodes ROHS,5,0,Tape & Reel (TR),-,https://datasheet.lcsc.com/lcsc/1809211348_FMS-Formosa-Microsemi-MM3Z3V3CW_C216102.pdf,https://assets.lcsc.com/images/lcsc/900x900/20180914_FMS-Formosa-Microsemi-MM3Z3V3CW_C216102_front.jpg,"[{MountingType,Surface Mount},{Package/Case,SOD-323}]"
Discrete Semiconductors,Diodes,"PMEG6010ER,115",Nexperia USA Inc.,Rectifier Diodes,DIODE SCHOTTKY 60V 1A SOD123W,4,126.0225,Tape & Reel (TR),-,https://assets.nexperia.com/documents/data-sheet/PMEG6010ER.pdf,https://media.digikey.com/Renders/Nexperia/1727;SOD123W;;2.jpg,"[{MountingType,Surface Mount},{Package/Case,SOD-123W}]"
Discrete Semiconductors,Diodes,B340AE-13,Diodes Incorporated,Rectifier Diodes,DIODE SCHOTTKY 40V 3A SMA,5,106.419,Tape & Reel (TR),-,https://www.diodes.com/assets/Datasheets/B320AE/B340AE.pdf,https://media.digikey.com/Renders/Diodes%20Renders/DO-214AA_SMB.jpg,"[{MountingType,Surface Mount},{Package/Case,SMA}]"
Optoelectronics,Diodes,NCD0402B1,Foshan NationStar Optoelectronics,LEDs,blue 0402 Light Emitting Diodes (LED) ROHS,10,11.230005,Tape & Reel (TR),-,https://datasheet.lcsc.com/lcsc/2008201033_Foshan-NationStar-Optoelectronics-NCD0402B1_C130724.pdf,https://assets.lcsc.com/images/lcsc/900x900/20230102_Foshan-NationStar-Optoelectronics-NCD0402B1_C130724_front.jpg,"[{MountingType,Surface Mount},{Package/Case,LED 0402}]"
Discrete Semiconductors,Diodes,1N5819HW-7-F,Diodes Incorporated,Rectifier Diodes,DIODE SCHOTTKY 40V 1A SOD123,5,120.4215,Tape & Reel (TR),-,https://www.diodes.com/assets/Datasheets/ds30217.pdf,https://media.digikey.com/Renders/Diodes%20Renders/31;%20SOD-123;%20;%202.jpg,"[{MountingType,Surface Mount},{Package/Case,SOD-123}]"
Discrete Semiconductors,Diodes,VS-12CWQ06FNTR-M3,"Vishay Intertechnology, Inc.",Rectifier Diodes,60V 790mV@12A 6A TO-252AA Schottky Barrier Diodes (SBD) ROHS,2,256.13373,Tape & Reel (TR),-,https://www.vishay.com/docs/93289/vs-12cwq06f.pdf,https://www.vishay.com/images/product-images/pt-large/93289-pt-large.jpg,"[{MountingType,Surface Mount},{Package/Case,TO-252AA}]"
Discrete Semiconductors,Diodes,BZT52C3V3S,Diodes Incorporated,Zener Diodes,5?A@1V 95? Single 3.1V~3.5V 200mW 3.3V SOD-323 Zener Diodes ROHS,29,6.469155,Tape & Reel (TR),-,https://www.diodes.com/assets/Datasheets/ds30093.pdf,https://assets.lcsc.com/images/lcsc/900x900/20230128_MSKSEMI-BZT52C3V3S_C2902888_back.jpg,"[{MountingType,Surface Mount},{Package/Case,SOD-323}]"
Optoelectronics,Diodes,APHHS1005QBC/D,Kingbright,LEDs,Standard LEDs - SMD Blue 470nm Water Clear,88,0,Tape & Reel (TR),-,https://eu.mouser.com/datasheet/2/216/APHHS1005QBC_D-54846.pdf,https://eu.mouser.com/images/kingbright/images/aphhs1005seck.jpg,"[{MountingType,Surface Mount},{Package/Case,0402 (1005 metric)}]"
Discrete Semiconductors,Diodes,B330B-13-F,Diodes Incorporated,Rectifier Diodes,30V 500mV@3A 3A SMB(DO-214AA) Schottky Barrier Diodes (SBD) ROHS,5,50.18496,Tape & Reel (TR),-,https://www.diodes.com/assets/Datasheets/B320BE-B345BE-B320CE-B345CE.pdf,https://assets.lcsc.com/images/lcsc/900x900/20180914_Diodes-Incorporated-B330B-13-F_C134450_front.jpg,"[{MountingType,Surface Mount},{Package/Case,SMB(DO-214AA)}]"
Integrated Circuits (ICs),Linear ICs,LM258N,STMicroelectronics,Op Amps,IC OPAMP GP 2 CIRCUIT 8DIP i/p 20nA o/p 40mA3V~30V,1,,Tube,"Automotive, AEC-Q100",https://www.st.com/resource/en/datasheet/lm258.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,"[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Integrated Circuits (ICs),Logic ICs,SN74HC164N,Texas Instruments,Shift Registers,IC 8-BIT SHIFT REGISTER 14-DIP2V ~ 6V,1,168.03,Tube,74HC,https://www.ti.com/lit/ds/symlink/sn74hc164.pdf,https://media.digikey.com/Photos/Texas%20Instr%20Photos/Mfg_296~4040049~N~14.jpg,"[{MountingType,Through Hole},{Package/Case,14-PDIP}]"
Integrated Circuits (ICs),Power Management ICs,MPREF02,Texas Instruments,Voltage References,Wide Supply Range 5-V Output Precision Voltage Reference 8-PDIP,4,,Tube,-,https://www.ti.com/lit/ds/symlink/ref02.pdf,https://www.ti.com/graphics/folders/partimages/REF02.jpg,"[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Integrated Circuits (ICs),Logic ICs,CD4047BE,Texas Instruments,Latches,QUAD D LATCH 16-DIPD-Type Transparent Latch3V~18V,1,179.232,Tube,4000B,https://www.ti.com/lit/ds/symlink/cd4042b.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg.jpg,"[{MountingType,Through Hole},{Package/Case,16-DIP}]"
Integrated Circuits (ICs),Linear ICs,LM324N,Texas Instruments,Op Amps,IC OPAMP GP 4 CIRCUIT 14DIPi/p 45nA3V ~ 18V,3,134.424,Tube,LinCMOS™,https://www.ti.com/lit/ds/symlink/lm324.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14PDIP.jpg,"[{MountingType,Through Hole},{Package/Case,14-PDIP}]"
Integrated Circuits (ICs),Interface ICs,HT12D,Holtek,Decoders,Decoder 2/12 Series CMOS 2.4 V to 12 V DIP-18,1,,Tube,-,https://www.farnell.com/datasheets/57850.pdf,https://www.robomart.com/image/cache/catalog/RM0061/ht12d-ics-rm0061-by-robomart-109-500x500.jpg,"[{MountingType,Through Hole},{Package/Case,18-DIP}]"
Integrated Circuits (ICs),Logic ICs,MC14029BCP,onsemi,Counters,Counter Shift Registers 3-18V Binary/Decade,2,,Tube,4000B,https://www.onsemi.com/download/data-sheet/pdf/mc14029b-d.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg.jpg,"[{MountingType,Through Hole},{Package/Case,16-DIP}]"
Integrated Circuits (ICs),Logic ICs,SN74LS08N,Texas Instruments,Logic Gates,IC GATE AND 4CH 2-INP 14DIP4.75V ~ 5.25V,1,235.242,Tube,74LS,https://www.ti.com/lit/ds/symlink/sn74ls08.pdf,https://media.digikey.com/Photos/Texas%20Instr%20Photos/Mfg_296~4040049~N~14.jpg,"[{MountingType,Through Hole},{Package/Case,14-PDIP}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,ATMLU2062ECL,,Microcontrollers,DIP 8,1,,Tube,AVR® ATtiny,,https://ae01.alicdn.com/kf/HTB1obBOIXXXXXXkXXXXq6xXFXXXy/ATMLU206-AT24C256B-PU-ATMLU206-2ECL-DIP8-IC-Jinmao-Long-Electronics.jpg,"[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Integrated Circuits (ICs),Logic ICs,SN74LS266N,Texas Instruments,Logic Gates,IC GATE XNOR OPEN 4CH 2-IN 14DIP4.75V ~ 5.25V,1,473.2845,Tube,74LS,https://www.ti.com/lit/ds/sdls151/sdls151.pdf,https://media.digikey.com/Photos/Texas%20Instr%20Photos/Mfg_296~4040049~N~14.jpg,"[{MountingType,Through Hole},{Package/Case,14-PDIP}]"
Integrated Circuits (ICs),Logic ICs,CD4067BE,Texas Instruments,Mux/Demux,IC MUX/DEMUX 1X16 24DIP2400Ohm3V ~ 18V,2,,Tube,-,https://www.ti.com/lit/ds/symlink/cd4067b.pdf,https://media.digikey.com/Renders/Texas%20Instr%20Renders/N-24-DIP-Pkg.jpg,"[{MountingType,Through Hole},{Package/Case,24-PDIP}]"
Integrated Circuits (ICs),Transistors,ULN2003AN,Texas Instruments,Darlington,TRANS 7NPN DARL 50V 0.5A 16DIPPower Switch/Driver 1:1 NPN 500mA 16-PDIP,15,240.843,Tube,ULx200xA,https://www.ti.com/lit/ds/symlink/uln2003a.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg.jpg,"[{MountingType,Through Hole},{Package/Case,16-PDIP}]"
Integrated Circuits (ICs),Linear ICs,CA3140EZ,Renesas Electronics America Inc,Op Amps,IC OPAMP Genearal Purpose Amplifier 1 CIRCUIT 8DIPi/p 4mAo/p 40mA,4,968.973,Tube,-,https://www.renesas.com/us/en/document/dst/ca3140-ca3140a-datasheet,"https://media.digikey.com/Photos/Intersil%20Photos/MFG_8-PDIP,%20E8_3%20PKG.jpg","[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Integrated Circuits (ICs),Interface ICs,MC14067BCP,onsemi,Mux/Demux,IC MUX/DEMUX 16X1 24DIP2400Ohm3V ~ 18V,2,,Tube,-,https://media.digikey.com/pdf/Data Sheets/ON Semiconductor PDFs/MC14067B Rev5.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-Dip.jpg,"[{MountingType,Through Hole},{Package/Case,24-PDIP}]"
Integrated Circuits (ICs),Clock and Timing,DS1307,Analog Devices Inc./Maxim Integrated,Real Time Clocks,IC Real TIme Clock(RTC) CLK/CALENDAR I2C 8-DIP4.5V ~ 5.5V,1,,Tube,-,https://www.analog.com/media/en/technical-documentation/data-sheets/ds1307.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,"[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Integrated Circuits (ICs),Interface ICs,HT12E,Holtek,Encoders,Encoder CMOS 2.4 V to 12 V DIP-18,2,,Tube,-,https://www.farnell.com/datasheets/1899539.pdf,https://th.bing.com/th/id/OIP.hLQfUMLqRSWi2ndSp56sjgHaHa?pid=ImgDet&rs=1,"[{MountingType,Through Hole},{Package/Case,18-DIP}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,ATTINY2313A-PU,Microchip Technology,Microcontrollers,IC MCU 8BIT 2KB FLASH 20DIP20MHz 2KB(1K x 16) FLASH,1,551.6985,Tube,AVR® ATtiny,https://ww1.microchip.com/downloads/aemDocuments/documents/OTH/ProductDocuments/DataSheets/8246S.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-DIP.jpg,"[{MountingType,Through Hole},{Package/Case,20-DIP}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,PIC16F877A-I/P,Microchip Technology,Microcontrollers,IC MCU 8BIT 14KB FLASH 40DIP20MHz (8K x 14) FLASH,2,2175.9885,Tube,PIC® 16F,https://ww1.microchip.com/downloads/aemDocuments/documents/MCU08/ProductDocuments/DataSheets/39582C.pdf,"https://media.digikey.com/Renders/Microchip%20Tech%20Renders/150~C04-016~P,%20PL~40.JPG","[{MountingType,Through Hole},{Package/Case,40-DIP}]"
Integrated Circuits (ICs),Transistors,ULN2803APGCN,Toshiba Semiconductor and Storage,BJTs,TRANS BJT 8NPN DARL 50V 0.5A 1.47W 500mA18 DIP,2,,Tube,-,https://media.digikey.com/pdf/Data Sheets/Toshiba PDFs/ULN2803-04APG_AFWG_11-26-12.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/18-DIP.jpg,"[{MountingType,Through Hole},{Package/Case,18-DIP}]"
Optoelectronics,Optocouplers,4N35,Lite-On Inc.,Isolator,Opto Isolator(OPTOISO) Transistor 3.55KV/Vrms TRANS W/BASE 6DIP,5,128.823,Tube,4N3X,https://optoelectronics.liteon.com/upload/download/DS-70-99-0012/4N3X%20Series%201115.PDF,https://media.digikey.com/photos/Lite%20On%20Photos/160-6-DIP.jpg,"[{MountingType,Through Hole},{Package/Case,6-DIP}]"
Optoelectronics,Optocouplers,TLP521-2X,Isocom Components 2004 LTD,Isolator,Opto Isolator(OPTOISO) 5.3KV/Vrms 2CH TRANS 8DIP,8,238.0425,Tube,-,https://www.digikey.com/en/htmldatasheets/production/1699418/0/0/1/tlp521-2-4.html,https://media.digikey.com/Photos/Isocom/8-DIP.jpg,"[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Integrated Circuits (ICs),Linear ICs,LM308N,Texas Instruments,Op Amps,General Purpose Amplifier 7.5 mV7 nA,1,,Tube,-,https://www.ti.com/lit/ds/symlink/lm318.pdf,https://eu.mouser.com/images/texasinstruments/images/TI_PDIP_8.jpg,"[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Integrated Circuits (ICs),Interface ICs,SN74LS147N,Texas Instruments,Encoders,Encoders Decoders Multiplexers & Demultiplexers 10-Line to 4-Line BCD Priority Encoder4.75 to 5.25 V,3,,Tube,74LS,https://octopart.com/datasheet/sn74ls00n-onsemi-92417?utm_source=bing&utm_medium=cpc&utm_campaign=b_cpc_intl_search_dsa_english_en_usd_datasheets&utm_term=datasheet&utm_content=Intl%20Datasheet%20DSA,https://eu.mouser.com/images/texasinstruments/images/ITP_TI_PDIP-16_N_t.jpg,"[{MountingType,Through Hole},{Package/Case,16-PDIP}]"
Optoelectronics,Optocouplers,PC817X2NSZ1B,Sharp Microelectronics,Coupler,Transistor Output Optocouplers PhotocouplerIf 50mA Vf 1.4VSMD/SMT,16,196.035,Tube,-,https://eu.mouser.com/datasheet/2/365/PC817XxNSZ1B_07Oct16_Spec_ED-16P010-1360269.pdf,https://eu.mouser.com/images/sharpmicroelectronics/images/pc123.jpg,"[{MountingType,Through Hole},{Package/Case,4-DIP}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,PIC16F676-I/P,Microchip Technology,Microcontrollers,IC MCU 8BIT 1.75KB FLASH 14DIP 20MHz,2,644.115,Tube,PIC® 16F,https://ww1.microchip.com/downloads/aemDocuments/documents/MCU08/ProductDocuments/DataSheets/40039F.pdf,"https://media.digikey.com/Renders/Microchip%20Tech%20Renders/150~C04-005~P,-PD~14.JPG","[{MountingType,Through Hole},{Package/Case,14-PDIP}]"
Integrated Circuits (ICs),Clock and Timing,HA17555F-E,Renesas Electronics America Inc,Timers,PRECISION TIMER,9,,Tube,TC,https://rocelec.widen.net/view/pdf/lj7lzhtnml/RNSAS04101-1.pdf?t.download=true&u=5oefqw,https://media.digikey.com/Photos/Rochester/MFG_FW257-TL-E.jpg,"[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Integrated Circuits (ICs),Clock and Timing,TLC555CP,Texas Instruments,Timers,Timers & Support Products CMOS PDIP-8 100mA1000mW2 to 15V,3,252.045,Tube,TLC555,https://www.ti.com/lit/ds/symlink/tlc555.pdf,https://eu.mouser.com/images/texasinstruments/sm/TI_PDIP_8.jpg,"[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Integrated Circuits (ICs),Logic ICs,HD74LS08P,Renesas Electronics America Inc,Logic Gates,Quadrupler 2-input Positive AND Gate 14DIP,3,,Tube,74LS,https://www.renesas.com/us/en/document/dst/hd74ls08-datasheet?r=526061,https://www.ti.com/content/dam/ticom/images/products/package/d/d0014a.png:large,"[{MountingType,Through Hole},{Package/Case,14-PDIP}]"
Integrated Circuits (ICs),Linear ICs,CA3130E,Renesas Electronics America Inc,Op Amps,IC OPAMP GP 1 CIRCUIT 8DIP 5 to 16V 10mA,1,,Tube,-,https://www.renesas.com/us/en/document/dst/ca3130-ca3130a-datasheet,"https://media.digikey.com/Photos/Intersil%20Photos/MFG_8-PDIP,%20E8_3%20PKG.jpg","[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Integrated Circuits (ICs),Logic ICs,MM74HC32N,onsemi,Logic Gates,IC GATE OR 4CH 2-INP 14DIP2V ~ 6V,1,,Tube,74HC,https://www.onsemi.com/download/data-sheet/pdf/mm74hc32-d.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14PDIP.jpg,"[{MountingType,Through Hole},{Package/Case,14-PDIP}]"
Integrated Circuits (ICs),Linear ICs,MCP6002-I/P,Microchip Technology,Op Amps,IC OPAMP GP 2 CIRCUIT 8DIP100µA (x2 Channels),8,131.6235,Tube,-,https://ww1.microchip.com/downloads/aemDocuments/documents/MSLD/ProductDocuments/DataSheets/MCP6001-1R-1U-2-4-1-MHz-Low-Power-Op-Amp-DS20001733L.pdf,"https://media.digikey.com/Renders/Microchip%20Tech%20Renders/150~C04-018~P,%20PA~8.JPG","[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Integrated Circuits (ICs),Logic ICs,MC14042BCP,onsemi,Latches,Quad Transparent Latch D FLIP-FLOPOutput Differential3V~18V,1,,Tube,4000B,https://www.onsemi.com/download/data-sheet/pdf/mc14042b-d.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg.jpg,"[{MountingType,Through Hole},{Package/Case,16-DIP}]"
Integrated Circuits (ICs),Logic ICs,SN74HC245N,Texas Instruments,Transceivers,IC TXRX NON-INVERT 2V ~ 6V  20DIP,3,226.8405,Tube,74HC,https://www.ti.com/lit/ds/symlink/sn74hc245.pdf,https://media.digikey.com/Photos/Texas%20Instr%20Photos/296~4040049~N~20.jpg,"[{MountingType,Through Hole},{Package/Case,20-PDIP}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,ATMEGA8A-PU,Microchip Technology,Microcontrollers,IC MCU 8BIT 8KB FLASH 28DIP 16 MHzVcc/Vdd 2.7V ~ 5.5V,3,918.564,Tube,AVR® ATmega,https://ww1.microchip.com/downloads/aemDocuments/documents/MCU08/ProductDocuments/DataSheets/ATmega8A-Data-Sheet-DS40001974B.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/28-PDip.jpg,"[{MountingType,Through Hole},{Package/Case,28-PDIP}]"
Integrated Circuits (ICs),Logic ICs,MAX232CPE,Texas Instruments,Transceiver IC,IC TRANSCEIVER FULL 2/2 16DIPRS 2324.5V~5.5V,1,,Tube,-,https://www.ti.com/lit/ds/symlink/max232.pdf,https://media.digikey.com/Renders/Maxim%20Renders/16-DIP.jpg,"[{MountingType,Through Hole},{Package/Case,16-PDIP}]"
Integrated Circuits (ICs),Signal Switches,TC4066BP-NF,Toshiba Semiconductor and Storage,Switches,IC Quad FET BILATERAL SW 1 X 1:1 14DIP 3V ~ 18V,2,145.626,Tube,,https://toshiba.semicon-storage.com/info/TC4066BP_datasheet_en_20170718.pdf?did=18812&prodName=TC4066BP,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14PDIP.jpg,"[{MountingType,Through Hole},{Package/Case,14-PDIP}]"
Electromechanical,Motor and Drives,L297/1,STMicroelectronics,Motor Drives,IC  Stepper MOTOR DRVR BIPLR/UNIPLR 20DIP4.75V ~ 7V,1,5026.8975,Tube,-,https://www.st.com/resource/en/datasheet/l297.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-DIP.jpg,"[{MountingType,Through Hole},{Package/Case,20-DIP}]"
Integrated Circuits (ICs),Power Management ICs,IR2110,Infineon Technologies,Gate Drivers,IC GATE DRVR HALF-BRIDGE IGBT N-CHANNEL MOSFET 14DIP4.75V ~ 7V,3,,Tube,-,https://www.infineon.com/dgdl/Infineon-IR2110-DataSheet-v01_00-EN.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14PDIP.jpg,"[{MountingType,Through Hole},{Package/Case,14-PDIP}]"
Integrated Circuits (ICs),Linear ICs,TL071CP,Texas Instruments,Op Amps,IC OPAMP JFET 1 CIRCUIT 8DIP,5,145.626,Tube,-,https://www.ti.com/lit/ds/symlink/tl071.pdf,https://media.digikey.com/Photos/Rochester/MFG_TC254P.jpg.jpg,"[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Integrated Circuits (ICs),Power Management ICs,KA3525A,onsemi,Voltage Regulators,IC REG CTRLR 16DIPTRANSISTOR DRIVERVcc/Vdd-7V~20V,1,417.2745,Tube,-,https://www.onsemi.com/pdf/datasheet/ka3525a-d.pdf,https://media.digikey.com/Renders/On%20Semi%20Renders/488;MKT-N16E;;16.jpg,"[{MountingType,Through Hole},{Package/Case,16-PDIP}]"
Integrated Circuits (ICs),Logic ICs,CD4013BCN,onsemi,Flip Flops,IC FF D-TYPE DUAL 1BIT 14DIP3V ~ 15V,1,,Tube,4000B,https://www.digikey.com/en/htmldatasheets/production/63884/0/0/1/cd4013bc.html,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14PDIP.jpg,"[{MountingType,Through Hole},{Package/Case,14-MDIP}]"
Integrated Circuits (ICs),Logic ICs,SN74LS32N,Texas Instruments,Logic Gates,IC GATE OR 4CH 2-INP 14DIP4.75V ~ 5.25V,1,224.04,Tube,74LS,https://www.ti.com/lit/ds/symlink/sn74ls32.pdf,https://media.digikey.com/Photos/Texas%20Instr%20Photos/Mfg_296~4040049~N~14.jpg,"[{MountingType,Through Hole},{Package/Case,14-PDIP}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,PIC16F886-I/SP,Microchip Technology,Microcontrollers,IC MCU 8BIT 14KB FLASH 28SPDIP20MHz,1,924.165,Tube,PIC® 16F,https://ww1.microchip.com/downloads/aemDocuments/documents/OTH/ProductDocuments/DataSheets/40001291H.pdf,"https://media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-070;%20SP,PJ;28.jpg","[{MountingType,Through Hole},{Package/Case,28-PDIP}]"
